zip,city,state,latitude,longitude,timezone,dst
2831,Hope,RI,41.73865,-71.57482,-5,1
2832,Hope Valley,RI,41.511414,-71.72737,-5,1
2833,Hopkinton,RI,41.470822,-71.77722,-5,1
2835,Jamestown,RI,41.520312,-71.3718,-5,1
2836,Kenyon,RI,41.448844,-71.62145,-5,1
2837,Little Compton,RI,41.518038,-71.16548,-5,1
2838,Manville,RI,41.968698,-71.47503,-5,1
2839,Mapleville,RI,41.948108,-71.64003,-5,1
2840,Newport,RI,41.488002,-71.31262,-5,1
2841,Newport,RI,41.498977,-71.299004,-5,1
2842,Middletown,RI,41.511739,-71.28658,-5,1
2852,North Kingstown,RI,41.589701,-71.454,-5,1
2854,North Kingstown,RI,41.375317,-71.64393,-5,1
2857,North Scituate,RI,41.83902,-71.6257,-5,1
2858,Oakland,RI,41.96186,-71.64661,-5,1
2859,Pascoag,RI,41.964896,-71.72311,-5,1
2860,Pawtucket,RI,41.872099,-71.39007,-5,1
2861,Pawtucket,RI,41.881632,-71.35583,-5,1
2862,Pawtucket,RI,41.86125,-71.369099,-5,1
2863,Central Falls,RI,41.889863,-71.3926,-5,1
2864,Cumberland,RI,41.949099,-71.41181,-5,1
2865,Lincoln,RI,41.905666,-71.43023,-5,1
2871,Portsmouth,RI,41.603929,-71.26099,-5,1
2872,Prudence Island,RI,41.707119,-71.286834,-5,1
2873,Rockville,RI,41.519922,-71.774023,-5,1
2874,Saunderstown,RI,41.515135,-71.45692,-5,1
2875,Shannock,RI,41.447642,-71.63877,-5,1
2876,Slatersville,RI,41.998398,-71.576307,-5,1
2877,Slocum,RI,41.5289,-71.529854,-5,1
2878,Tiverton,RI,41.629413,-71.18724,-5,1
2879,Wakefield,RI,41.423601,-71.52322,-5,1
2880,Wakefield,RI,41.375317,-71.64393,-5,1
2881,Kingston,RI,41.481001,-71.52689,-5,1
2882,Narragansett,RI,41.432452,-71.46352,-5,1
2883,Peace Dale,RI,41.375317,-71.64393,-5,1
2885,Warren,RI,41.726184,-71.27049,-5,1
2886,Warwick,RI,41.705478,-71.45119,-5,1
2887,Warwick,RI,41.682455,-71.557732,-5,1
2888,Warwick,RI,41.74805,-71.40982,-5,1
2889,Warwick,RI,41.706814,-71.3911,-5,1
2891,Westerly,RI,41.354881,-71.80387,-5,1
2892,West Kingston,RI,41.50155,-71.58465,-5,1
2893,West Warwick,RI,41.70375,-71.51857,-5,1
2894,Wood River Junction,RI,41.444078,-71.69556,-5,1
2895,Woonsocket,RI,42.001731,-71.50722,-5,1
2896,North Smithfield,RI,41.988166,-71.55188,-5,1
2898,Wyoming,RI,41.51495,-71.68484,-5,1
2901,Providence,RI,41.82275,-71.414451,-5,1
2902,Providence,RI,41.81835,-71.424851,-5,1
2903,Providence,RI,41.8208,-71.41306,-5,1
2904,Providence,RI,41.859199,-71.43142,-5,1
2905,Providence,RI,41.7883,-71.40431,-5,1
2906,Providence,RI,41.83635,-71.39427,-5,1
2907,Providence,RI,41.79855,-71.42449,-5,1
2908,Providence,RI,41.839296,-71.43802,-5,1
2909,Providence,RI,41.8191,-71.44775,-5,1
2910,Cranston,RI,41.776867,-71.43672,-5,1
2911,North Providence,RI,41.853699,-71.47354,-5,1
2912,Providence,RI,41.826737,-71.397699,-5,1
2914,East Providence,RI,41.8124,-71.36834,-5,1
2915,Riverside,RI,41.7695,-71.35564,-5,1
2916,Rumford,RI,41.84325,-71.35391,-5,1
2917,Smithfield,RI,41.894499,-71.51646,-5,1
2918,Providence,RI,41.841499,-71.440352,-5,1
2919,Johnston,RI,41.825132,-71.49468,-5,1
2920,Cranston,RI,41.7715,-71.46485,-5,1
2921,Cranston,RI,41.76435,-71.50972,-5,1
2940,Providence,RI,41.871766,-71.558518,-5,1
3004,Fremont,NH,43.001762,-71.154866,-5,1
3030,Nashua,NH,42.749988,-71.46431,-5,1
3031,Amherst,NH,42.854886,-71.6082,-5,1
3032,Auburn,NH,43.000345,-71.35141,-5,1
3033,Brookline,NH,42.742587,-71.66605,-5,1
3034,Candia,NH,43.048372,-71.3078,-5,1
3036,Chester,NH,42.967823,-71.23453,-5,1
3037,Deerfield,NH,43.141746,-71.2488,-5,1
3038,Derry,NH,42.886486,-71.30019,-5,1
3040,East Candia,NH,43.005895,-71.013202,-5,1
3041,East Derry,NH,43.005895,-71.013202,-5,1
3042,Epping,NH,43.045076,-71.07095,-5,1
3043,Francestown,NH,42.976901,-71.81007,-5,1
3044,Fremont,NH,42.986119,-71.12524,-5,1
3045,Goffstown,NH,43.037495,-71.57023,-5,1
3046,Dunbarton,NH,43.102146,-71.602132,-5,1
3047,Greenfield,NH,42.935709,-71.86645,-5,1
3048,Greenville,NH,42.747024,-71.77591,-5,1
3049,Hollis,NH,42.739909,-71.58044,-5,1
3051,Hudson,NH,42.759821,-71.42079,-5,1
3052,Litchfield,NH,42.85059,-71.45379,-5,1
3053,Londonderry,NH,42.880481,-71.38205,-5,1
3054,Merrimack,NH,42.858053,-71.51216,-5,1
3055,Milford,NH,42.831686,-71.66743,-5,1
3057,Mont Vernon,NH,42.899434,-71.68057,-5,1
3058,Sharon,NH,42.798995,-71.950759,-5,1
3060,Nashua,NH,42.748888,-71.46492,-5,1
3061,Nashua,NH,42.952124,-71.653939,-5,1
3062,Nashua,NH,42.724822,-71.49238,-5,1
3063,Nashua,NH,42.770738,-71.51047,-5,1
3064,Nashua,NH,42.774171,-71.47306,-5,1
3070,New Boston,NH,42.978267,-71.69414,-5,1
3071,New Ipswich,NH,42.753726,-71.86706,-5,1
3073,North Salem,NH,43.005895,-71.013202,-5,1
3076,Pelham,NH,42.734182,-71.32359,-5,1
3077,Raymond,NH,43.031491,-71.19598,-5,1
3079,Salem,NH,42.792456,-71.21316,-5,1
3082,Lyndeborough,NH,42.902259,-71.78452,-5,1
3084,Temple,NH,42.81949,-71.85063,-5,1
3086,Wilton,NH,42.830184,-71.78177,-5,1
3087,Windham,NH,42.805194,-71.29878,-5,1
3091,Berwick,ME,43.319125,-70.818318,-5,1
3097,Ogunquit,ME,43.269137,-70.598303,-5,1
3101,Manchester,NH,42.989984,-71.46376,-5,1
3102,Manchester,NH,42.990684,-71.4868,-5,1
3103,Manchester,NH,42.967684,-71.44828,-5,1
3104,Manchester,NH,43.006033,-71.44716,-5,1
3105,Manchester,NH,42.952124,-71.653939,-5,1
3106,Hooksett,NH,43.058785,-71.44412,-5,1
3107,Manchester,NH,42.952124,-71.653939,-5,1
3108,Manchester,NH,42.952124,-71.653939,-5,1
3109,Manchester,NH,42.972584,-71.41349,-5,1
3110,Bedford,NH,42.942551,-71.51993,-5,1
3111,Manchester,NH,42.952124,-71.653939,-5,1
3215,Waterville Valley,NH,43.951304,-71.50336,-5,1
3216,Andover,NH,43.444702,-71.78401,-5,1
3217,Ashland,NH,43.705061,-71.62778,-5,1
3218,Barnstead,NH,43.338347,-71.29305,-5,1
3220,Belmont,NH,43.459555,-71.47352,-5,1
3221,Bradford,NH,43.256053,-71.95405,-5,1
3222,Bristol,NH,43.615799,-71.75006,-5,1
3223,Campton,NH,43.887682,-71.65161,-5,1
3224,Canterbury,NH,43.346137,-71.54434,-5,1
3225,Center Barnstead,NH,43.354005,-71.22819,-5,1
3226,Center Harbor,NH,43.721094,-71.49652,-5,1
3227,Center Sandwich,NH,43.802936,-71.45126,-5,1
3229,Contoocook,NH,43.204192,-71.70711,-5,1
3230,Danbury,NH,43.506405,-71.87281,-5,1
3231,East Andover,NH,43.466172,-71.736518,-5,1
3232,East Hebron,NH,43.967542,-71.840883,-5,1
3233,Elkins,NH,43.423484,-71.93648,-5,1
3234,Epsom,NH,43.228594,-71.3611,-5,1
3235,Franklin,NH,43.444456,-71.66034,-5,1
3237,Gilmanton,NH,43.42975,-71.37517,-5,1
3238,Glencliff,NH,43.967542,-71.840883,-5,1
3240,Grafton,NH,43.568328,-71.96422,-5,1
3241,Hebron,NH,43.713794,-71.80642,-5,1
3242,Henniker,NH,43.173469,-71.81722,-5,1
3243,Hill,NH,43.521669,-71.73815,-5,1
3244,Hillsboro,NH,43.119417,-71.92108,-5,1
3245,Holderness,NH,43.737831,-71.604406,-5,1
3246,Laconia,NH,43.557153,-71.43842,-5,1
3247,Laconia,NH,43.588972,-71.445452,-5,1
3249,Laconia,NH,43.555878,-71.398521,-5,1
3251,Lincoln,NH,44.051981,-71.6606,-5,1
3252,Lochmere,NH,43.468562,-71.537145,-5,1
3253,Meredith,NH,43.644559,-71.50488,-5,1
3254,Moultonborough,NH,43.712184,-71.39299,-5,1
3255,Newbury,NH,43.32582,-72.02654,-5,1
3256,New Hampton,NH,43.60768,-71.64372,-5,1
3257,New London,NH,43.418863,-72.00004,-5,1
3258,Chichester,NH,43.255881,-71.397599,-5,1
3259,North Sandwich,NH,43.880005,-71.39475,-5,1
3260,North Sutton,NH,43.356838,-71.9255,-5,1
3261,Northwood,NH,43.216633,-71.2079,-5,1
3262,North Woodstock,NH,44.0285,-71.68701,-5,1
3263,Pittsfield,NH,43.30368,-71.3215,-5,1
3264,Plymouth,NH,43.753837,-71.64503,-5,1
3266,Rumney,NH,43.806365,-71.87952,-5,1
3268,Salisbury,NH,43.388571,-71.74199,-5,1
3269,Sanbornton,NH,43.523175,-71.5876,-5,1
3270,New Boston,NH,43.203614,-71.550864,-5,1
3272,South Newbury,NH,43.310279,-71.662928,-5,1
3273,South Sutton,NH,43.317257,-71.92709,-5,1
3274,Stinson Lake,NH,43.967542,-71.840883,-5,1
3275,Suncook,NH,43.152469,-71.43654,-5,1
3276,Tilton,NH,43.446729,-71.5785,-5,1
3278,Warner,NH,43.283838,-71.82537,-5,1
3279,Warren,NH,43.938224,-71.88853,-5,1
3280,Washington,NH,43.173046,-72.09755,-5,1
3281,Weare,NH,43.080986,-71.72329,-5,1
3282,Wentworth,NH,43.874357,-71.91765,-5,1
3284,Springfield,NH,43.501755,-72.01296,-5,1
3287,Wilmot,NH,43.430018,-71.90457,-5,1
3289,Winnisquam,NH,43.496372,-71.519728,-5,1
3290,Nottingham,NH,43.115874,-71.11081,-5,1
3291,West Nottingham,NH,43.179984,-71.1392,-5,1
3293,Woodstock,NH,43.967542,-71.840883,-5,1
3298,Tilton,NH,43.524872,-71.445841,-5,1
3299,Tilton,NH,43.524872,-71.445841,-5,1
3301,Concord,NH,43.213705,-71.53774,-5,1
3302,Concord,NH,43.310279,-71.662928,-5,1
3303,Concord,NH,43.283796,-71.63832,-5,1
3304,Bow,NH,43.144614,-71.53576,-5,1
3305,Concord,NH,43.2134,-71.517151,-5,1
3307,Loudon,NH,43.31773,-71.4534,-5,1
3342,Bennington,NH,43.01428,-71.881017,-5,1
3386,Tamworth,NH,43.89715,-71.30915,-5,1
3431,Keene,NH,42.946418,-72.28616,-5,1
3435,Keene,NH,42.947098,-72.243029,-5,1
3438,Harrisville,NH,42.921791,-72.00547,-5,1
3440,Antrim,NH,43.060424,-71.95068,-5,1
3441,Ashuelot,NH,42.791069,-72.4352,-5,1
3442,Bennington,NH,43.005429,-71.91635,-5,1
3443,Chesterfield,NH,42.871815,-72.47163,-5,1
3444,Dublin,NH,42.899874,-72.06334,-5,1
3445,Sullivan,NH,43.009728,-72.19383,-5,1
3446,Swanzey,NH,42.870578,-72.29978,-5,1
3447,Fitzwilliam,NH,42.754744,-72.14838,-5,1
3448,Gilsum,NH,43.055293,-72.26149,-5,1
3449,Hancock,NH,42.975105,-71.98913,-5,1
3450,Harrisville,NH,42.941175,-72.06043,-5,1
3451,Hinsdale,NH,42.797633,-72.49518,-5,1
3452,Jaffrey,NH,42.827096,-72.03418,-5,1
3455,Marlborough,NH,42.932177,-72.16219,-5,1
3456,Marlow,NH,43.125523,-72.21382,-5,1
3457,Munsonville,NH,43.025227,-72.14365,-5,1
3458,Peterborough,NH,42.884919,-71.95133,-5,1
3461,Rindge,NH,42.749835,-72.01034,-5,1
3462,Spofford,NH,42.913966,-72.41522,-5,1
3464,Stoddard,NH,43.078658,-72.0959,-5,1
3465,Troy,NH,42.822155,-72.17618,-5,1
3466,West Chesterfield,NH,42.899338,-72.51629,-5,1
3467,Westmoreland,NH,42.971069,-72.42512,-5,1
3468,West Peterborough,NH,42.890804,-71.933396,-5,1
3469,West Swanzey,NH,42.87341,-72.31509,-5,1
3470,Winchester,NH,42.775629,-72.33893,-5,1
3477,Fitzwilliam,NH,42.74513,-72.150882,-5,1
3552,Pittsburg,NH,45.085717,-71.345714,-5,1
3561,Littleton,NH,44.313606,-71.79751,-5,1
3570,Berlin,NH,44.463337,-71.19092,-5,1
3572,Goshen,NH,43.28616,-72.148784,-5,1
3574,Bethlehem,NH,44.28177,-71.69225,-5,1
3575,Bretton Woods,NH,44.695648,-71.387387,-5,1
3576,Colebrook,NH,44.893888,-71.44766,-5,1
3578,Landaff,NH,44.101208,-71.854211,-5,1
3579,Errol,NH,44.789296,-71.15394,-5,1
3580,Franconia,NH,44.200124,-71.69959,-5,1
3581,Gorham,NH,44.386557,-71.16273,-5,1
3582,Groveton,NH,44.610605,-71.48147,-5,1
3583,Jefferson,NH,44.376866,-71.46436,-5,1
3584,Lancaster,NH,44.483756,-71.54999,-5,1
3585,Lisbon,NH,44.225864,-71.87371,-5,1
3587,Meadows,NH,44.695648,-71.387387,-5,1
3588,Milan,NH,44.608332,-71.24335,-5,1
3589,Mount Washington,NH,44.695648,-71.387387,-5,1
3590,North Stratford,NH,44.719769,-71.59395,-5,1
3592,Pittsburg,NH,45.085547,-71.30724,-5,1
3595,Twin Mountain,NH,44.271516,-71.51746,-5,1
3597,West Stewartstown,NH,44.695648,-71.387387,-5,1
3598,Whitefield,NH,44.378771,-71.62248,-5,1
3601,Acworth,NH,43.242719,-72.30269,-5,1
3602,Alstead,NH,43.142384,-72.32575,-5,1
3603,Charlestown,NH,43.249468,-72.39026,-5,1
3604,Drewsville,NH,42.947098,-72.243029,-5,1
3605,Lempster,NH,43.231807,-72.17556,-5,1
3607,South Acworth,NH,43.195329,-72.26894,-5,1
3608,Walpole,NH,43.075411,-72.41902,-5,1
3609,North Walpole,NH,43.142254,-72.4483,-5,1
3638,Freedom,NH,43.822389,-71.092797,-5,1
3648,Enfield,NH,43.630276,-72.135352,-5,1
3678,Lyme,NH,43.827375,-72.139036,-5,1
3688,Lebanon,ME,43.341381,-70.955693,-5,1
3733,Newport,NH,43.38807,-72.243666,-5,1
3740,Bath,NH,44.114163,-71.948852,-5,1
3741,Canaan,NH,43.659172,-72.01333,-5,1
3743,Claremont,NH,43.374562,-72.34152,-5,1
3745,Cornish,NH,43.476337,-72.33337,-5,1
3746,Cornish Flat,NH,43.364504,-72.193966,-5,1
3747,Enfield,NH,43.581769,-72.097366,-5,1
3748,Enfield,NH,43.614847,-72.12058,-5,1
3749,Enfield Center,NH,43.579573,-72.08541,-5,1
3750,Etna,NH,43.701003,-72.20056,-5,1
3751,Georges Mills,NH,43.437503,-72.07185,-5,1
3752,Goshen,NH,43.304058,-72.13525,-5,1
3753,Grantham,NH,43.516383,-72.12954,-5,1
3754,Guild,NH,43.365618,-72.125562,-5,1
3755,Hanover,NH,43.719756,-72.2507,-5,1
3756,Lebanon,NH,43.967542,-71.840883,-5,1
3757,Sunapee,NH,43.444147,-72.088709,-5,1
3765,Haverhill,NH,44.037125,-72.05658,-5,1
3766,Lebanon,NH,43.642945,-72.24403,-5,1
3768,Lyme,NH,43.823864,-72.13297,-5,1
3769,Lyme Center,NH,43.786267,-72.120468,-5,1
3770,Meriden,NH,43.525462,-72.28072,-5,1
3771,Monroe,NH,44.281722,-72.02789,-5,1
3773,Newport,NH,43.358339,-72.18321,-5,1
3774,North Haverhill,NH,44.08541,-71.9943,-5,1
3777,Orford,NH,43.908925,-72.07831,-5,1
3779,Piermont,NH,43.976427,-72.04409,-5,1
3780,Pike,NH,44.029684,-71.98612,-5,1
3781,Plainfield,NH,43.53357,-72.30353,-5,1
3782,Sunapee,NH,43.381133,-72.09028,-5,1
3784,West Lebanon,NH,43.649781,-72.30594,-5,1
3785,Woodsville,NH,44.133215,-71.96306,-5,1
3801,Portsmouth,NH,43.070188,-70.77684,-5,1
3802,Portsmouth,NH,43.005895,-71.013202,-5,1
3803,Portsmouth,NH,42.92703,-71.444752,-5,1
3804,Portsmouth,NH,43.005895,-71.013202,-5,1
3805,Rollinsford,NH,43.285282,-70.930684,-5,1
3809,Alton,NH,43.478364,-71.22377,-5,1
3810,Alton Bay,NH,43.478917,-71.28776,-5,1
3811,Atkinson,NH,42.836245,-71.16246,-5,1
3812,Bartlett,NH,44.081906,-71.29729,-5,1
3813,Center Conway,NH,44.041089,-71.0627,-5,1
3814,Center Ossipee,NH,43.767878,-71.12926,-5,1
3815,Center Strafford,NH,43.256254,-71.10317,-5,1
3816,Center Tuftonboro,NH,43.685171,-71.28404,-5,1
3817,Chocorua,NH,43.878112,-71.22069,-5,1
3818,Conway,NH,43.966958,-71.15892,-5,1
3819,Danville,NH,42.927682,-71.12034,-5,1
3820,Dover,NH,43.190984,-70.88787,-5,1
3821,Dover,NH,43.326734,-71.028427,-5,1
3822,Dover,NH,43.326734,-71.028427,-5,1
3824,Durham,NH,43.128085,-70.96035,-5,1
3825,Barrington,NH,43.208136,-71.04356,-5,1
3826,East Hampstead,NH,42.890357,-71.12296,-5,1
3827,East Kingston,NH,42.91574,-70.98459,-5,1
3830,East Wakefield,NH,43.640621,-70.98935,-5,1
3832,Eaton Center,NH,43.907045,-71.04716,-5,1
3833,Exeter,NH,42.973783,-70.97665,-5,1
3835,Farmington,NH,43.395688,-71.06217,-5,1
3836,Freedom,NH,43.814201,-71.0803,-5,1
3837,Gilmanton Iron Works,NH,43.435913,-71.32971,-5,1
3838,Glen,NH,44.116958,-71.20354,-5,1
3839,Rochester,NH,43.267581,-70.98552,-5,1
3840,Greenland,NH,43.038279,-70.84714,-5,1
3841,Hampstead,NH,42.880837,-71.18252,-5,1
3842,Hampton,NH,42.93569,-70.82514,-5,1
3843,Hampton,NH,43.005895,-71.013202,-5,1
3844,Hampton Falls,NH,42.923946,-70.88666,-5,1
3845,Intervale,NH,44.086488,-71.13865,-5,1
3846,Jackson,NH,44.166268,-71.18089,-5,1
3847,Kearsarge,NH,43.883871,-71.257726,-5,1
3848,Kingston,NH,42.923643,-71.06236,-5,1
3849,Madison,NH,43.930805,-71.14311,-5,1
3850,Melvin Village,NH,43.707657,-71.301681,-5,1
3851,Milton,NH,43.422942,-71.011369,-5,1
3852,Milton Mills,NH,43.500126,-70.96931,-5,1
3853,Mirror Lake,NH,43.642398,-71.28614,-5,1
3854,New Castle,NH,43.068338,-70.72353,-5,1
3855,New Durham,NH,43.443682,-71.14628,-5,1
3856,Newfields,NH,43.03833,-70.95076,-5,1
3857,Newmarket,NH,43.072738,-70.94336,-5,1
3858,Newton,NH,42.871322,-71.04807,-5,1
3859,Newton Junction,NH,42.861915,-71.04002,-5,1
3860,North Conway,NH,44.035684,-71.13084,-5,1
3862,North Hampton,NH,42.97778,-70.83055,-5,1
3864,Ossipee,NH,43.672636,-71.10266,-5,1
3865,Plaistow,NH,42.837189,-71.09445,-5,1
3866,Rochester,NH,43.41176,-71.027303,-5,1
3867,Rochester,NH,43.304163,-70.99816,-5,1
3868,Rochester,NH,43.340581,-70.96311,-5,1
3869,Rollinsford,NH,43.221234,-70.83207,-5,1
3870,Rye,NH,43.000003,-70.76517,-5,1
3871,Rye Beach,NH,42.980639,-70.771896,-5,1
3872,Sanbornville,NH,43.564008,-71.03405,-5,1
3873,Sandown,NH,42.929588,-71.18444,-5,1
3874,Seabrook,NH,42.88439,-70.85466,-5,1
3875,Silver Lake,NH,43.868287,-71.18267,-5,1
3878,Somersworth,NH,43.253783,-70.87549,-5,1
3882,South Effingham,NH,43.721239,-71.00006,-5,1
3883,South Tamworth,NH,43.828696,-71.32104,-5,1
3884,Strafford,NH,43.257919,-71.17701,-5,1
3885,Stratham,NH,43.015756,-70.90192,-5,1
3886,Tamworth,NH,43.857079,-71.25988,-5,1
3887,Union,NH,43.448064,-71.02823,-5,1
3890,West Ossipee,NH,43.811782,-71.194586,-5,1
3891,Danville,NH,42.906495,-71.140537,-5,1
3894,Wolfeboro,NH,43.596233,-71.19552,-5,1
3896,Wolfeboro Falls,NH,43.589157,-71.218894,-5,1
3897,Wonalancet,NH,43.908738,-71.34507,-5,1
3901,Berwick,ME,43.29016,-70.84559,-5,1
3902,Cape Neddick,ME,43.216251,-70.62856,-5,1
3903,Eliot,ME,43.135435,-70.79348,-5,1
3904,Kittery,ME,43.101538,-70.73611,-5,1
3905,Kittery Point,ME,43.08512,-70.69607,-5,1
3906,North Berwick,ME,43.327517,-70.7646,-5,1
3907,Ogunquit,ME,43.247931,-70.59952,-5,1
3908,South Berwick,ME,43.234782,-70.77876,-5,1
3909,York,ME,43.159537,-70.65239,-5,1
3910,York Beach,ME,43.211674,-70.73201,-5,1
3911,York Harbor,ME,43.155465,-70.635702,-5,1
4001,Acton,ME,43.548123,-70.93189,-5,1
4002,Alfred,ME,43.490939,-70.6884,-5,1
4003,Bailey Island,ME,43.730791,-69.99448,-5,1
4004,Bar Mills,ME,43.365658,-70.604379,-5,1
4005,Biddeford,ME,43.480704,-70.45871,-5,1
4006,Biddeford Pool,ME,43.436049,-70.3598,-5,1
4007,Biddeford,ME,43.45813,-70.505301,-5,1
4008,Bowdoinham,ME,44.023057,-69.88369,-5,1
4009,Bridgton,ME,44.059192,-70.72552,-5,1
4010,Brownfield,ME,43.938741,-70.90049,-5,1
4011,Brunswick,ME,43.8992,-69.95894,-5,1
4013,Bustins Island,ME,44.408078,-70.470703,-5,1
4014,Cape Porpoise,ME,43.365658,-70.604379,-5,1
4015,Casco,ME,43.952597,-70.51377,-5,1
4016,Center Lovell,ME,44.180965,-70.891727,-5,1
4017,Chebeague Island,ME,43.736628,-70.11522,-5,1
4019,Cliff Island,ME,43.696875,-70.09448,-5,1
4020,Cornish,ME,43.773606,-70.80878,-5,1
4021,Cumberland Center,ME,43.798251,-70.26554,-5,1
4022,Denmark,ME,43.969,-70.78804,-5,1
4024,East Baldwin,ME,43.823849,-70.68482,-5,1
4027,Lebanon,ME,43.403349,-70.91719,-5,1
4028,East Parsonfield,ME,43.732391,-70.845114,-5,1
4029,Sebago,ME,43.887356,-70.67755,-5,1
4030,East Waterboro,ME,43.585861,-70.6793,-5,1
4031,Raymond,ME,43.916912,-70.43911,-5,1
4032,Freeport,ME,43.843778,-70.10172,-5,1
4033,Freeport,ME,44.408078,-70.470703,-5,1
4034,Freeport,ME,44.408078,-70.470703,-5,1
4037,Fryeburg,ME,44.050856,-70.95648,-5,1
4038,Gorham,ME,43.697118,-70.46301,-5,1
4039,Gray,ME,43.879576,-70.3533,-5,1
4040,Harrison,ME,44.103892,-70.65327,-5,1
4041,Hiram,ME,43.871738,-70.83391,-5,1
4042,Hollis Center,ME,43.611238,-70.63265,-5,1
4043,Kennebunk,ME,43.38551,-70.54707,-5,1
4046,Kennebunkport,ME,43.399494,-70.4769,-5,1
4047,Parsonsfield,ME,43.755002,-70.8983,-5,1
4048,Limerick,ME,43.682791,-70.77178,-5,1
4049,Limington,ME,43.733814,-70.70263,-5,1
4050,Long Island,ME,43.692683,-70.15475,-5,1
4051,Lovell,ME,44.172276,-70.87231,-5,1
4053,Merepoint,ME,44.408078,-70.470703,-5,1
4054,Moody,ME,43.276341,-70.597752,-5,1
4055,Naples,ME,43.959974,-70.60312,-5,1
4056,Newfield,ME,43.658378,-70.868871,-5,1
4057,North Bridgton,ME,44.408078,-70.470703,-5,1
4061,North Waterboro,ME,43.643195,-70.73033,-5,1
4062,Windham,ME,43.810673,-70.41697,-5,1
4063,Ocean Park,ME,43.504889,-70.385703,-5,1
4064,Old Orchard Beach,ME,43.514864,-70.3856,-5,1
4065,Ellsworth,ME,44.540983,-68.423297,-5,1
4066,Orrs Island,ME,43.763403,-69.97038,-5,1
4068,Porter,ME,43.833831,-70.93094,-5,1
4069,Pownal,ME,43.912616,-70.17893,-5,1
4070,Scarborough,ME,43.576983,-70.273642,-5,1
4071,Raymond,ME,43.917206,-70.47233,-5,1
4072,Saco,ME,43.527322,-70.45171,-5,1
4073,Sanford,ME,43.426792,-70.75245,-5,1
4074,Scarborough,ME,43.583224,-70.35268,-5,1
4075,Sebago Lake,ME,43.796053,-70.552183,-5,1
4076,Shapleigh,ME,43.553076,-70.84515,-5,1
4077,South Casco,ME,43.910029,-70.524524,-5,1
4078,South Freeport,ME,43.820774,-70.120781,-5,1
4079,Harpswell,ME,43.797398,-69.95217,-5,1
4081,South Waterford,ME,44.566156,-70.661557,-5,1
4082,South Windham,ME,44.408078,-70.470703,-5,1
4083,Springvale,ME,43.467037,-70.80275,-5,1
4084,Standish,ME,43.761599,-70.56433,-5,1
4085,Steep Falls,ME,43.770432,-70.63812,-5,1
4086,Topsham,ME,43.94674,-69.96163,-5,1
4087,Waterboro,ME,43.56066,-70.75497,-5,1
4088,Waterford,ME,44.190761,-70.70757,-5,1
4090,Wells,ME,43.320211,-70.61178,-5,1
4091,West Baldwin,ME,43.824885,-70.75038,-5,1
4092,Westbrook,ME,43.682148,-70.35823,-5,1
4093,West Buxton,ME,43.660386,-70.57492,-5,1
4094,West Kennebunk,ME,43.406101,-70.573255,-5,1
4095,West Newfield,ME,43.642631,-70.91218,-5,1
4096,Yarmouth,ME,43.801773,-70.17932,-5,1
4097,North Yarmouth,ME,43.842797,-70.22985,-5,1
4098,Westbrook,ME,44.408078,-70.470703,-5,1
4101,Portland,ME,43.660525,-70.25862,-5,1
4102,Portland,ME,43.658632,-70.2911,-5,1
4103,Portland,ME,43.685882,-70.2903,-5,1
4104,Portland,ME,43.84649,-70.464839,-5,1
4105,Falmouth,ME,43.736732,-70.26027,-5,1
4106,South Portland,ME,43.631549,-70.27272,-5,1
4107,Cape Elizabeth,ME,43.604739,-70.22617,-5,1
4108,Peaks Island,ME,43.665177,-70.19475,-5,1
4109,Portland,ME,43.678339,-70.198742,-5,1
4110,Cumberland Foreside,ME,43.760369,-70.19681,-5,1
4112,Portland,ME,44.408078,-70.470703,-5,1
4116,South Portland,ME,44.408078,-70.470703,-5,1
4122,Portland,ME,44.408078,-70.470703,-5,1
4123,Portland,ME,44.408078,-70.470703,-5,1
4124,Portland,ME,44.408078,-70.470703,-5,1
4210,Auburn,ME,44.089173,-70.24143,-5,1
4211,Auburn,ME,44.197009,-70.239485,-5,1
4212,Auburn,ME,44.197009,-70.239485,-5,1
4216,Andover,ME,44.661894,-70.79952,-5,1
4217,Bethel,ME,44.372129,-70.8175,-5,1
4219,Bryant Pond,ME,44.386951,-70.63082,-5,1
4220,Buckfield,ME,44.295264,-70.3671,-5,1
4221,Canton,ME,44.423658,-70.31378,-5,1
4222,Durham,ME,43.972505,-70.12291,-5,1
4223,Danville,ME,44.023873,-70.285748,-5,1
4224,Dixfield,ME,44.555583,-70.41383,-5,1
4225,Dryden,ME,44.602705,-70.22651,-5,1
4226,East Andover,ME,44.614134,-70.69882,-5,1
4227,East Dixfield,ME,44.579135,-70.326337,-5,1
4228,East Livermore,ME,44.400997,-70.13383,-5,1
4230,East Poland,ME,44.062672,-70.327049,-5,1
4231,Stoneham,ME,44.261562,-70.87044,-5,1
4234,East Wilton,ME,44.617509,-70.182012,-5,1
4236,Greene,ME,44.194404,-70.14181,-5,1
4237,Hanover,ME,44.49281,-70.7356,-5,1
4238,Hebron,ME,44.197418,-70.36975,-5,1
4239,Jay,ME,44.516475,-70.21933,-5,1
4240,Lewiston,ME,44.094773,-70.19141,-5,1
4241,Lewiston,ME,44.197009,-70.239485,-5,1
4243,Lewiston,ME,44.197009,-70.239485,-5,1
4250,Lisbon,ME,44.027509,-70.1097,-5,1
4252,Lisbon Falls,ME,44.009827,-70.05631,-5,1
